CCNum,Trans_date_Time,Attrition_Flag,Surname,Age,Gender,CreditScore,Geography,Tenure,Education_Level,Income_Category,Card_Category,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,is_fraud,Exited
711249858,06/01/2019 18:01,Attrited Customer,Egobudike,49,M,609,France,3,Unknown,$80K - $120K,Blue,29890,3315,47,121778.71,1,1,1,138399.67,0,0
712009083,06/01/2019 18:02,Existing Customer,Williams,48,M,521,Germany,2,Unknown,$60K - $80K,Blue,8290,8980,93,127948.57,1,1,1,182765.14,0,0
720522633,06/01/2019 18:02,Existing Customer,Ochoa,44,M,556,France,7,College,$40K - $60K,Silver,16199,8150,106,0,2,1,1,186648.19,0,0
713071383,06/01/2019 18:03,Existing Customer,Otutodilinna,54,F,662,Germany,5,Unknown,Unknown,Blue,3723,8554,99,115286.68,2,1,1,149587.92,0,0
712938258,06/01/2019 18:03,Existing Customer,Ajuluchukwu,45,M,704,Germany,9,Graduate,Less than $40K,Silver,12695,8328,94,62078.21,2,1,0,129050.67,0,0
719071158,06/01/2019 18:03,Attrited Customer,Bellucci,54,F,750,France,1,Graduate,Unknown,Platinum,34516,3901,54,0,2,1,0,47764.99,0,0
709046958,06/01/2019 18:03,Existing Customer,Gordon,46,M,619,Spain,4,Unknown,$60K - $80K,Silver,30379,9059,100,175406.13,2,1,1,172792.43,0,1
708748833,06/01/2019 18:03,Existing Customer,Johnston,37,F,468,Spain,1,Graduate,$40K - $60K,Blue,9875,8920,105,131643.25,1,1,0,64436.16,0,0
711364233,06/01/2019 18:03,Existing Customer,De Luca,41,M,435,Germany,3,Unknown,$60K - $80K,Platinum,34516,8888,104,151739.65,1,1,0,167461.5,0,0
712645908,06/01/2019 18:04,Existing Customer,Hill,43,M,529,France,6,High School,$60K - $80K,Blue,2600,8804,111,93616.35,2,0,0,98348.66,0,0
708428958,06/01/2019 18:05,Existing Customer,Eluemuno,39,M,702,Germany,5,Unknown,$80K - $120K,Gold,34516,9179,113,138597.54,2,1,1,41536.59,0,1
719714658,06/01/2019 18:06,Attrited Customer,Howarth,61,M,608,France,5,Post-Graduate,$60K - $80K,Blue,12218,5272,62,0,2,1,1,72462.25,0,0
720874983,06/01/2019 18:07,Existing Customer,Thomson,51,M,576,France,9,Uneducated,$80K - $120K,Silver,34516,8736,97,0,2,1,0,112465.19,0,1
719180958,06/01/2019 18:08,Existing Customer,King,48,F,666,France,1,Uneducated,$40K - $60K,Silver,21754,9105,104,85225.21,1,0,1,64511.44,0,0
710360583,06/01/2019 18:08,Existing Customer,Grant,46,M,730,France,8,Uneducated,$60K - $80K,Blue,8396,8329,101,148749.29,2,1,0,91830.75,0,0
823848183,06/01/2019 18:09,Existing Customer,Gilbert,39,F,647,Germany,7,Unknown,Less than $40K,Platinum,15987,8438,92,130013.12,1,1,1,190806.36,0,1
783121008,06/01/2019 18:09,Existing Customer,Richmond,55,F,516,Spain,1,Graduate,Less than $40K,Silver,12094,8285,106,0,1,0,1,112311.15,0,0
789529158,06/01/2019 18:09,Existing Customer,Fiorentino,44,M,711,France,6,High School,$60K - $80K,Blue,2946,8553,88,0,2,1,1,72276.24,0,0
708500883,06/01/2019 18:09,Existing Customer,Greece,48,M,736,France,7,Uneducated,$40K - $60K,Silver,17812,8379,106,111729.47,2,0,1,84920.49,0,0
811965558,06/01/2019 18:09,Existing Customer,Dickson,46,F,768,France,5,College,$40K - $60K,Blue,13743,9406,106,180169.44,2,1,0,17348.56,0,0
714383583,06/01/2019 18:10,Existing Customer,Henderson,39,F,427,Spain,8,Unknown,$40K - $60K,Gold,23981,8646,97,0,2,1,1,82870.75,0,0
809425533,06/01/2019 18:10,Existing Customer,Stevens,45,F,686,Spain,6,Uneducated,$40K - $60K,Silver,15785,8097,105,0,1,1,0,32080.69,0,1
716858433,06/01/2019 18:12,Attrited Customer,Mitchell,43,F,690,France,5,Graduate,Less than $40K,Blue,3015,5372,75,0,2,0,1,120512.08,0,0
812534958,06/01/2019 18:12,Existing Customer,Nworie,40,F,647,Spain,2,High School,$40K - $60K,Silver,19000,8443,97,0,2,1,0,179032.68,0,0
714052158,06/01/2019 18:12,Attrited Customer,Boni,49,M,714,France,3,High School,$120K +,Blue,11714,5366,68,0,2,1,1,95623.28,0,0
780200208,06/01/2019 18:12,Existing Customer,Wentcher,39,F,736,Germany,8,Unknown,$40K - $60K,Blue,11135,8777,112,103914.17,1,1,1,110035.88,0,1
711458583,06/01/2019 18:13,Existing Customer,Bentley,47,M,608,France,4,College,$60K - $80K,Silver,34516,8582,106,88772.87,1,1,1,168822.01,0,0
826451433,06/01/2019 18:13,Existing Customer,Hayes-Williams,42,M,809,France,5,Graduate,$80K - $120K,Silver,34516,8502,103,0,1,1,0,77705.75,0,0
719740983,06/01/2019 18:13,Existing Customer,Johnstone,44,F,745,France,6,Unknown,Less than $40K,Silver,13259,8998,102,131184.67,1,1,1,49815.62,0,0
709019283,06/01/2019 18:14,Existing Customer,Johnstone,47,M,781,France,2,College,$80K - $120K,Blue,5660,7867,100,117810.79,1,0,1,65632.33,0,1
710213508,06/01/2019 18:15,Existing Customer,Nixon,63,M,527,France,4,High School,$60K - $80K,Blue,23355,8634,95,0,1,1,0,169361.89,0,0
710814633,06/01/2019 18:15,Existing Customer,Trevisano,49,M,595,Germany,0,Uneducated,$80K - $120K,Blue,20734,8888,103,92466.21,1,1,0,4721.3,0,0
775267158,06/01/2019 18:15,Existing Customer,Tsui,43,F,850,Germany,2,Graduate,$40K - $60K,Blue,2476,8785,111,102741.15,2,0,1,23974.85,0,0
712268808,06/01/2019 18:16,Existing Customer,Moss,55,M,569,France,9,Graduate,$120K +,Silver,34516,8765,105,178755.84,1,1,0,199929.17,0,0
720178158,06/01/2019 18:17,Attrited Customer,Graham,46,F,728,France,7,High School,Less than $40K,Blue,7552,5537,63,0,2,1,0,40023.7,0,0
779805408,06/01/2019 18:17,Existing Customer,Onyemauchechukwu,42,M,473,Germany,5,Unknown,Less than $40K,Silver,14630,8217,99,146602.25,2,1,1,72946.95,0,0
710958933,06/01/2019 18:17,Attrited Customer,Saunders,43,M,738,France,2,Graduate,$40K - $60K,Blue,6080,4866,56,0,2,1,1,170421.13,0,0
720698883,06/01/2019 18:17,Attrited Customer,Ko,51,M,659,France,6,High School,$80K - $120K,Blue,28605,5524,67,0,2,1,1,58879.11,0,0
780384483,06/01/2019 18:20,Attrited Customer,Cairns,49,M,597,Spain,6,Unknown,$80K - $120K,Blue,2886,5481,58,115702.67,2,1,1,25059.05,0,0
714190983,06/01/2019 18:21,Attrited Customer,Chiemela,51,F,445,Germany,2,Graduate,Unknown,Platinum,34516,5418,65,137655.31,1,0,1,29909.84,0,0
713808633,06/01/2019 18:21,Existing Customer,Robertson,31,F,671,France,3,Uneducated,Less than $40K,Silver,10850,13794,127,0,2,1,0,158043.11,0,0
710295858,06/01/2019 18:22,Existing Customer,P'eng,43,M,656,Spain,6,Graduate,$80K - $120K,Blue,24244,8074,84,59877.33,1,1,0,14032.62,0,1
713209308,06/01/2019 18:24,Existing Customer,Tseng,59,M,658,France,5,Graduate,$60K - $80K,Blue,17218,7971,97,100082.14,1,0,1,49809.88,0,0
788709408,06/01/2019 18:24,Existing Customer,Russell,41,F,698,Germany,10,Unknown,Unknown,Blue,14746,14771,127,107304.39,3,1,0,28806.32,0,1
717757608,06/01/2019 18:25,Existing Customer,Yen,53,M,655,Spain,9,College,$120K +,Gold,34516,8938,114,0,1,0,1,90490.33,0,0
715300683,06/01/2019 18:25,Existing Customer,Yeh,39,M,772,Spain,10,Uneducated,$80K - $120K,Blue,34458,8271,94,96032.22,1,1,1,75825.57,0,0
711436983,06/01/2019 18:27,Existing Customer,Kalinina,57,M,681,Spain,10,Unknown,$120K +,Silver,34516,8596,102,0,1,0,0,158336.36,0,0
789582483,06/01/2019 18:28,Existing Customer,Collier,60,M,688,Germany,9,High School,$40K - $60K,Blue,9369,7699,101,144553.5,2,1,0,143454.95,0,0
790168083,06/01/2019 18:28,Existing Customer,Thomas,51,M,633,Germany,5,High School,$80K - $120K,Blue,22741,8438,100,86172.81,2,1,1,117279.49,0,0
742865883,06/01/2019 18:28,Attrited Customer,Shaw,46,F,735,France,9,Unknown,$40K - $60K,Blue,9110,5290,69,0,1,1,1,114283.33,0,0
770848308,06/01/2019 18:29,Existing Customer,Francis,45,M,521,Germany,2,Graduate,$60K - $80K,Platinum,34516,8773,105,87212.8,1,1,1,994.86,0,0
713486583,06/01/2019 18:30,Existing Customer,George,41,M,541,France,5,Graduate,$60K - $80K,Blue,17277,8838,97,0,2,1,0,124795.84,0,0
708697983,06/01/2019 18:30,Existing Customer,Ikenna,56,M,612,Germany,2,High School,$120K +,Blue,34516,8766,78,130700.92,2,0,0,77592.8,0,0
823539558,06/01/2019 18:31,Existing Customer,Schatz,39,F,562,France,3,Uneducated,Unknown,Silver,33565,8360,94,0,2,1,0,105986.01,0,0
711339258,06/01/2019 18:33,Existing Customer,Tao,49,F,703,France,6,Graduate,$40K - $60K,Silver,20176,8255,86,0,2,0,0,33606.52,0,0
781171908,06/01/2019 18:33,Existing Customer,Scott,45,M,710,Spain,6,Graduate,$40K - $60K,Blue,3751,9497,106,0,2,1,1,134188.11,0,0
815582358,06/01/2019 18:33,Existing Customer,Sims,47,F,731,Spain,5,Unknown,Less than $40K,Blue,2519,8852,95,171325.98,1,1,1,159718.27,0,1
755212608,06/01/2019 18:34,Attrited Customer,Chibugo,50,M,703,Spain,4,Unknown,$40K - $60K,Blue,13067,5468,71,92930.92,1,0,1,85148.78,0,0
716486508,06/01/2019 18:34,Attrited Customer,Ku,45,F,618,France,0,High School,$40K - $60K,Blue,3399,5529,78,0,1,1,0,119059.13,0,0
771674958,06/01/2019 18:34,Existing Customer,Stanton,45,M,689,France,1,High School,$40K - $60K,Blue,11529,8135,97,77556.79,2,1,1,122998.26,0,0
787909158,06/01/2019 18:35,Existing Customer,Kung,40,F,718,France,7,Graduate,Less than $40K,Blue,8694,9523,105,102874.28,1,0,0,117841.06,0,0
717140733,06/01/2019 18:35,Existing Customer,Gibson,52,F,608,France,5,Graduate,Less than $40K,Blue,6616,9065,85,146093.39,2,0,0,160593.41,0,0
799468083,06/01/2019 18:36,Existing Customer,Iheanacho,51,M,749,Spain,2,Graduate,$40K - $60K,Blue,11467,14373,97,0,1,0,0,174189.04,0,1
718993533,06/01/2019 18:37,Existing Customer,Costa,44,M,753,Spain,4,Graduate,$80K - $120K,Blue,15821,8927,103,79811.72,2,0,1,68260.27,0,1
713870958,06/01/2019 18:38,Existing Customer,Sal,56,F,630,Spain,10,Uneducated,Unknown,Platinum,34516,8416,93,105473.74,1,0,0,58854.88,0,1
709171308,06/01/2019 18:38,Existing Customer,Lin,30,M,693,Germany,1,High School,$60K - $80K,Blue,15795,13173,96,121927.92,1,1,0,87994.95,0,1
798553158,06/01/2019 18:39,Attrited Customer,Ferri,62,F,838,Spain,6,Graduate,Less than $40K,Blue,3109,5470,72,61671.19,1,0,1,150659.35,1,1
720819858,06/01/2019 18:39,Existing Customer,Yin,47,F,756,Germany,5,Post-Graduate,Less than $40K,Blue,8837,8210,100,149363.12,2,1,1,109098.39,0,0
815078433,06/01/2019 18:39,Existing Customer,Avdeyeva,42,F,775,France,4,Unknown,Less than $40K,Blue,6551,13363,99,152309.37,1,1,0,104112,0,0
710924658,06/01/2019 18:40,Existing Customer,Tu,52,F,635,France,5,High School,$40K - $60K,Blue,2540,9339,99,0,2,1,0,122949.71,0,0
709883883,06/01/2019 18:40,Existing Customer,Donnelly,46,F,705,Spain,1,Uneducated,Unknown,Blue,8110,8033,94,111629.29,1,1,1,21807.16,0,0
718650258,06/01/2019 18:42,Existing Customer,Loggia,54,F,481,France,3,Graduate,Unknown,Blue,6146,12956,97,0,1,1,1,32319.93,0,0
711613308,06/01/2019 18:42,Attrited Customer,Chao,58,M,727,Spain,7,Unknown,$60K - $80K,Blue,2236,2562,38,96296.78,1,1,0,190457.87,0,1
718558758,06/01/2019 18:43,Attrited Customer,Belonwu,34,M,595,France,4,Unknown,$80K - $120K,Blue,3711,3922,51,95830.43,1,1,0,177738.98,0,0
718504233,06/01/2019 18:43,Attrited Customer,Welch,43,F,535,France,0,Uneducated,Less than $40K,Blue,2082,3423,48,135919.33,1,1,0,80425.65,0,0
709108533,06/01/2019 18:43,Existing Customer,Henderson,49,M,578,France,10,Graduate,$80K - $120K,Blue,9959,15139,90,185966.64,1,0,0,9445.42,0,1
713236458,06/01/2019 18:43,Existing Customer,Yobanna,55,M,597,France,5,Unknown,$60K - $80K,Blue,18980,8295,113,0,2,1,1,174825.57,0,0
714352533,06/01/2019 18:43,Existing Customer,Gallo,47,F,449,France,7,Graduate,$40K - $60K,Silver,15472,14132,103,0,2,0,0,175743.92,0,0
717353433,06/01/2019 18:44,Existing Customer,Wilson,50,F,850,Germany,8,Unknown,Unknown,Blue,21498,13015,104,92244.83,2,1,0,54949.73,0,0
813804783,06/01/2019 18:44,Attrited Customer,Marino,41,F,494,France,9,High School,$40K - $60K,Blue,2667,4399,54,112727.06,2,1,0,183752.91,0,0
771062733,06/01/2019 18:44,Existing Customer,Bailey,44,F,676,France,8,Graduate,Less than $40K,Blue,4291,15511,101,100359.54,1,0,0,46038.28,0,0
715649358,06/01/2019 18:45,Attrited Customer,Gboliwe,39,M,818,Germany,10,College,$60K - $80K,Blue,3879,7786,81,105301.5,1,1,1,78941.59,0,0
713552958,06/01/2019 18:45,Existing Customer,Chukwuhaenye,43,M,712,Spain,6,Graduate,$60K - $80K,Blue,12773,14833,114,112994.65,1,0,0,198398.68,0,0
715209333,06/01/2019 18:46,Existing Customer,Bianchi,32,M,672,Germany,4,High School,$60K - $80K,Blue,6224,13630,124,89025.88,2,1,0,188892.19,0,0
769935783,06/01/2019 18:46,Existing Customer,Ford,40,M,636,France,9,Unknown,$60K - $80K,Blue,9594,14213,100,95478.17,1,0,0,169286.74,0,0
815613033,06/01/2019 18:47,Existing Customer,Rizzo,49,M,698,France,8,Unknown,Less than $40K,Silver,12518,14276,96,0,2,0,0,145004.39,0,0
718732833,06/01/2019 18:47,Attrited Customer,Lung,56,F,597,Germany,7,College,Less than $40K,Blue,2783,3967,42,119127.46,2,1,0,55809.92,0,0
816328308,06/01/2019 18:48,Existing Customer,Ramirez,60,F,717,France,4,Graduate,Less than $40K,Blue,3773,14264,118,128206.79,1,1,1,54272.12,0,0
711814608,06/01/2019 18:48,Existing Customer,Sabbatini,41,F,614,France,1,High School,$40K - $60K,Silver,19281,15423,110,0,2,1,0,192440.54,0,0
803216433,06/01/2019 18:48,Attrited Customer,Ts'ao,43,F,708,Germany,4,Graduate,Less than $40K,Silver,14806,4804,57,71433.08,1,1,0,103697.57,0,0
710694033,06/01/2019 18:49,Existing Customer,Trevisan,32,M,507,Germany,9,Graduate,$40K - $60K,Blue,7473,13400,104,118214.32,3,1,0,119110.03,0,1
709257708,06/01/2019 18:49,Existing Customer,Chinwenma,47,F,581,France,5,High School,Less than $40K,Blue,3108,14965,127,102258.11,2,1,0,194681.6,0,0
720174033,06/01/2019 18:49,Existing Customer,Berry,46,M,579,Spain,2,Graduate,$80K - $120K,Blue,34516,12871,104,151963.26,2,1,0,158948.63,0,0
820666083,06/01/2019 18:51,Attrited Customer,Colombo,41,M,504,Spain,2,Graduate,$120K +,Blue,27742,8646,85,163764.84,1,1,1,165122.55,0,1
712044558,06/01/2019 18:51,Attrited Customer,Harris,51,F,737,France,7,Uneducated,Less than $40K,Silver,14563,6408,70,128551.36,2,0,1,189402.71,0,0
713131158,06/01/2019 18:52,Attrited Customer,Bryan,58,M,540,Spain,10,Uneducated,$80K - $120K,Blue,10286,8199,59,118158.74,1,1,1,158027.57,0,0
803335008,06/01/2019 18:55,Existing Customer,Chigozie,48,F,609,France,7,Graduate,Unknown,Blue,7791,13945,107,118520.41,1,0,0,3815.48,0,0
795869583,06/01/2019 18:55,Existing Customer,Mullawirraburka,53,F,778,France,4,Uneducated,Less than $40K,Blue,3733,15200,118,0,2,1,1,162809.2,0,0
789535233,06/01/2019 18:56,Existing Customer,Steele,52,M,621,France,10,Graduate,$80K - $120K,Silver,34516,11603,109,163823.37,1,0,0,89519.47,0,0
716441058,06/01/2019 18:56,Existing Customer,Zakharov,45,F,665,Germany,7,High School,Less than $40K,Silver,14416,13820,99,104469.58,1,1,1,25165.36,0,1
718113633,06/01/2019 18:58,Attrited Customer,Ch'eng,41,M,608,France,6,Uneducated,$120K +,Blue,34516,5603,56,0,1,1,1,126012.57,0,0
708908883,06/01/2019 18:58,Existing Customer,Berry,37,F,680,Spain,7,Graduate,Less than $40K,Silver,12033,12603,106,0,2,1,0,20109.21,0,0
712152408,06/01/2019 18:58,Existing Customer,Jen,44,M,663,Germany,2,High School,$60K - $80K,Gold,34516,12478,97,141726.88,1,1,1,58257.23,0,0
708229308,06/01/2019 18:58,Attrited Customer,Wang,49,F,627,Germany,2,Unknown,Less than $40K,Blue,3243,6059,71,137852.96,1,1,1,172269.21,0,1
715351983,06/01/2019 18:58,Existing Customer,Chubb,32,F,607,France,1,Unknown,Less than $40K,Blue,9761,14334,97,0,1,1,0,29818.2,0,0
798451908,06/01/2019 19:00,Existing Customer,Chen,36,F,681,France,8,Graduate,Less than $40K,Blue,5723,12403,120,154100.3,1,0,0,114659.81,0,0
794962983,06/01/2019 19:02,Existing Customer,Mazzanti,47,F,766,France,6,Graduate,Less than $40K,Blue,9947,14576,110,0,2,0,0,147184.74,0,0
721000833,06/01/2019 19:02,Existing Customer,T'ao,49,M,694,France,2,Uneducated,$60K - $80K,Blue,3599,13324,110,0,3,0,1,15039.41,0,0
720086358,06/01/2019 19:05,Existing Customer,Ndubueze,58,M,411,France,9,Doctorate,$120K +,Blue,12648,14465,125,0,1,0,1,76621.49,0,0
710064033,06/01/2019 19:05,Attrited Customer,Ferri,45,M,742,France,8,Uneducated,$40K - $60K,Blue,4572,3555,42,140004.96,1,1,1,92985.78,0,0
780588258,06/01/2019 19:06,Existing Customer,Thornton,53,F,673,Spain,8,Unknown,Less than $40K,Blue,4021,14567,120,127132.96,1,0,1,6009.27,0,1
710833908,06/01/2019 19:06,Existing Customer,DeRose,45,M,529,France,1,High School,$80K - $120K,Blue,25601,12896,100,0,2,1,1,191370.97,0,0
714449283,06/01/2019 19:07,Existing Customer,Montes,44,M,519,France,7,Uneducated,$80K - $120K,Blue,25428,13360,97,125328.56,1,1,0,188225.67,0,0
772339383,06/01/2019 19:07,Existing Customer,Kwemto,54,M,573,France,9,Post-Graduate,$40K - $60K,Blue,4216,13787,121,0,2,1,0,11743.89,0,0
721382208,06/01/2019 19:07,Existing Customer,Lucchese,38,F,453,Germany,3,High School,$40K - $60K,Blue,3140,13677,122,139986.65,1,1,0,136846.75,0,0
779349783,06/01/2019 19:08,Existing Customer,Huggins,46,M,798,Germany,6,Doctorate,$60K - $80K,Blue,21161,13119,104,119787.76,1,1,1,164248.33,0,0
789450408,06/01/2019 19:10,Existing Customer,Wade,41,F,693,Spain,10,Uneducated,Unknown,Blue,5877,15106,91,107556.06,2,0,0,154631.35,0,0
709210833,06/01/2019 19:10,Existing Customer,Kenenna,48,F,637,France,2,Doctorate,$40K - $60K,Blue,9074,14084,110,0,2,1,0,149665.65,0,0
821752908,06/01/2019 19:10,Existing Customer,Wheeler,53,M,672,France,1,High School,$60K - $80K,Blue,4142,15078,117,0,1,0,0,91574.92,0,0
789878283,06/01/2019 19:10,Existing Customer,Cartwright,39,M,597,France,0,Graduate,$40K - $60K,Blue,3152,13670,117,142705.95,1,1,0,127233.39,0,0
709319658,06/01/2019 19:11,Attrited Customer,Iloerika,48,F,543,France,7,Graduate,Less than $40K,Platinum,15987,7681,71,0,1,1,1,56650.47,0,0
719222133,06/01/2019 19:12,Existing Customer,Palermo,41,M,695,Spain,4,Graduate,$40K - $60K,Blue,8919,13719,96,0,2,1,0,84644.76,0,0
715551783,06/01/2019 19:14,Existing Customer,Nkemakolam,54,F,584,France,6,Uneducated,Unknown,Blue,24927,14603,113,161613.94,2,1,1,148238.16,0,0
712718958,06/01/2019 19:15,Existing Customer,Butler,49,M,652,Germany,3,High School,$40K - $60K,Blue,3308,15019,101,116353.2,2,0,1,193502.9,0,0
709764483,06/01/2019 19:15,Attrited Customer,Calabresi,61,M,601,France,4,Graduate,$60K - $80K,Blue,6157,4041,65,60013.81,1,1,1,38020.05,0,0
783361533,06/01/2019 19:15,Existing Customer,Nkemdilim,41,M,628,Spain,4,Unknown,$60K - $80K,Silver,33889,14954,112,0,2,1,1,176750.81,0,0
717942033,06/01/2019 19:16,Existing Customer,Ch'iu,52,M,607,Germany,9,Uneducated,$120K +,Blue,33552,14490,98,144272.07,2,1,0,176580.63,0,0
817908783,06/01/2019 19:17,Existing Customer,Alexander,44,M,646,France,8,Unknown,$120K +,Silver,34516,14242,107,0,2,1,0,133059.15,0,0
713708358,06/01/2019 19:17,Existing Customer,Chiabuotu,33,F,572,France,6,Unknown,$40K - $60K,Silver,19594,12429,111,117696.67,1,1,0,100843.82,0,0
713705358,06/01/2019 19:17,Existing Customer,Vasilyeva,37,M,801,Spain,1,Graduate,$60K - $80K,Blue,7349,13970,109,79954.61,2,1,1,30484.19,0,0
789551883,06/01/2019 19:17,Existing Customer,Schneider,52,F,597,France,8,Graduate,$40K - $60K,Blue,14803,14426,87,149989.39,1,1,0,42330.58,0,0
812247033,06/01/2019 19:17,Attrited Customer,Mason,51,F,613,France,7,Uneducated,Less than $40K,Blue,3536,3281,39,124339.9,1,0,0,193309.58,0,0
717580458,06/01/2019 19:18,Attrited Customer,Chukwukadibia,43,M,529,Germany,4,Uneducated,$80K - $120K,Blue,19333,7847,63,135759.4,1,0,0,112813.79,0,1
780551733,06/01/2019 19:18,Existing Customer,Tsui,54,F,794,Spain,9,High School,Less than $40K,Silver,11605,12592,117,0,2,1,0,68008.85,0,0
719722308,06/01/2019 19:18,Existing Customer,Banks,31,F,557,France,3,Uneducated,Less than $40K,Blue,3329,13109,114,83074,1,1,0,132673.22,0,0
718328283,06/01/2019 19:19,Existing Customer,Shih,40,F,499,France,4,High School,Less than $40K,Blue,3961,12631,100,141792.61,1,1,1,22001.91,0,0
826061508,06/01/2019 19:19,Existing Customer,Tretiakova,49,F,544,France,6,Uneducated,Less than $40K,Blue,5975,13090,102,0,1,1,0,100200.4,0,1
715610733,06/01/2019 19:21,Attrited Customer,Barese,60,M,739,France,6,Uneducated,$40K - $60K,Blue,3735,8193,66,0,1,0,0,122604.44,0,0
710161083,06/01/2019 19:21,Attrited Customer,Longo,62,F,458,Germany,1,Uneducated,Less than $40K,Blue,5780,6613,40,106870.12,2,1,0,100564.37,0,0
712464933,06/01/2019 19:21,Existing Customer,MacDonald,44,M,528,France,9,Graduate,$80K - $120K,Blue,19141,15203,114,120962.59,1,1,0,5419.31,0,0
768181608,06/01/2019 19:22,Existing Customer,Chambers,43,F,773,Spain,4,Graduate,Less than $40K,Blue,3461,13179,122,0,2,0,0,123587.83,0,1
713869083,06/01/2019 19:23,Existing Customer,Cowen,56,M,646,France,5,High School,$80K - $120K,Blue,29394,14901,92,0,2,1,0,13935.32,0,0
711465333,06/01/2019 19:25,Existing Customer,Iweobiegbunam,35,M,564,France,0,High School,$80K - $120K,Blue,24250,12593,99,110527.17,1,1,1,87060.77,0,0
719924433,06/01/2019 19:25,Existing Customer,Mai,40,F,624,Germany,0,Graduate,$40K - $60K,Silver,16191,13452,107,133723.43,1,0,0,4859.59,0,1
719248158,06/01/2019 19:25,Existing Customer,Yu,52,M,682,France,5,High School,$60K - $80K,Blue,7261,14533,108,112670.48,1,1,0,21085.17,0,1
719944458,06/01/2019 19:25,Existing Customer,Duffy,29,M,726,France,2,High School,$40K - $60K,Blue,4023,12510,96,0,2,1,1,26733.86,0,0
715799808,06/01/2019 19:25,Attrited Customer,Chiang,52,M,560,France,1,High School,$60K - $80K,Blue,3764,6574,69,116084.32,1,1,0,89734.7,0,0
721264533,06/01/2019 19:27,Existing Customer,Watts,49,F,382,Spain,0,Unknown,Less than $40K,Blue,3767,15578,126,0,1,1,1,179540.73,0,1
711838008,06/01/2019 19:28,Attrited Customer,Daly,37,M,457,Spain,6,Graduate,$60K - $80K,Blue,6407,9322,77,0,2,1,0,173219.09,0,0
711826983,06/01/2019 19:28,Attrited Customer,Baker,47,F,673,France,10,Unknown,$40K - $60K,Blue,5822,3240,38,0,2,1,1,37411.35,0,0
719413383,06/01/2019 19:28,Existing Customer,Uvarov,32,M,584,France,4,Uneducated,$60K - $80K,Silver,33711,14880,134,82441.75,1,0,0,80852.11,0,0
712990458,06/01/2019 19:28,Existing Customer,Costa,44,F,629,France,10,Graduate,Unknown,Silver,31699,13653,113,0,2,1,1,43174.49,0,1
789594108,06/01/2019 19:29,Existing Customer,Genovesi,47,M,584,Germany,10,College,$80K - $120K,Blue,3429,14107,99,134171.8,4,1,1,70927.11,0,1
